1/1/18 6:05 PM,960735.81
1/1/18 6:10 PM,960836.94
1/1/18 6:15 PM,960939.13
1/1/18 6:20 PM,961039.81
1/1/18 6:25 PM,961139.38
1/1/18 6:30 PM,961239.19
1/1/18 6:35 PM,961339.19
1/1/18 6:40 PM,961439.50
1/1/18 6:45 PM,961537.13
1/1/18 6:50 PM,961619.88
1/1/18 6:55 PM,961721.06
1/1/18 7:00 PM,961821.06
1/1/18 7:05 PM,961920.19
1/1/18 7:10 PM,962018.56
1/1/18 7:15 PM,962118.56
1/1/18 7:20 PM,962217.63
1/1/18 7:25 PM,962316.44
1/1/18 7:30 PM,962398.88
1/1/18 7:35 PM,962494.38
1/1/18 7:40 PM,962590.31
1/1/18 7:45 PM,962685.19
1/1/18 7:50 PM,962779.63
1/1/18 7:55 PM,962874.56
1/1/18 8:00 PM,962967.63
1/1/18 8:05 PM,963062.50
1/1/18 8:10 PM,963141.63
1/1/18 8:15 PM,963234.44
1/1/18 8:20 PM,963327.63
1/1/18 8:25 PM,963422.31
1/1/18 8:30 PM,963516.63
1/1/18 8:35 PM,963608.44
1/1/18 8:40 PM,963699.25
1/1/18 8:45 PM,963791.94
1/1/18 8:50 PM,963868.56
1/1/18 8:55 PM,963958.13
1/1/18 9:00 PM,964045.69
1/1/18 9:05 PM,964133.06
1/1/18 9:10 PM,964223.00
1/1/18 9:15 PM,964326.13
1/1/18 9:20 PM,964435.69
1/1/18 9:25 PM,964545.75
1/1/18 9:30 PM,964638.06
1/1/18 9:35 PM,964746.13
1/1/18 9:40 PM,964854.88
1/1/18 9:45 PM,964947.19
1/1/18 9:50 PM,965031.69
1/1/18 9:55 PM,965116.25
1/1/18 10:00 PM,965200.38
1/1/18 10:05 PM,965270.50
1/1/18 10:10 PM,965354.63
1/1/18 10:15 PM,965439.13
1/1/18 10:20 PM,965522.50
1/1/18 10:25 PM,965604.06
1/1/18 10:30 PM,965684.69
1/1/18 10:35 PM,965764.31
1/1/18 10:40 PM,965844.44
1/1/18 10:45 PM,965922.94
1/1/18 10:50 PM,965987.56
1/1/18 10:55 PM,966065.00
1/1/18 11:00 PM,966143.31
1/1/18 11:05 PM,966222.13
1/1/18 11:10 PM,966300.69
1/1/18 11:15 PM,966379.88
1/1/18 11:20 PM,966458.75
1/1/18 11:25 PM,966535.75
1/1/18 11:30 PM,966614.19
1/1/18 11:35 PM,966691.63
1/1/18 11:40 PM,966769.69
1/1/18 11:45 PM,966846.69
1/1/18 11:50 PM,966923.44
1/1/18 11:55 PM,967001.25
2/1/18 12:00 AM,967078.56
2/1/18 12:05 AM,967155.38
2/1/18 12:10 AM,967231.81
2/1/18 12:15 AM,967294.69
2/1/18 12:20 AM,967369.50
2/1/18 12:25 AM,967445.81
2/1/18 12:30 AM,967521.19
2/1/18 12:35 AM,967596.00
2/1/18 12:40 AM,967670.25
2/1/18 12:45 AM,967745.19
2/1/18 12:50 AM,967821.00
2/1/18 12:55 AM,967909.38
2/1/18 1:00 AM,968006.81
2/1/18 1:05 AM,968103.56
2/1/18 1:10 AM,968200.88
2/1/18 1:15 AM,968284.56
2/1/18 1:20 AM,968356.94
2/1/18 1:25 AM,968430.44
2/1/18 1:30 AM,968503.69
2/1/18 1:35 AM,968576.56
2/1/18 1:40 AM,968637.06
2/1/18 1:45 AM,968710.13
2/1/18 1:50 AM,968782.56
2/1/18 1:55 AM,968854.31
2/1/18 2:00 AM,968927.06
2/1/18 2:05 AM,968998.88
2/1/18 2:10 AM,969069.56
2/1/18 2:15 AM,969141.44
2/1/18 2:20 AM,969212.81
2/1/18 2:25 AM,969284.38
2/1/18 2:30 AM,969355.44
2/1/18 2:35 AM,969426.94
2/1/18 2:40 AM,969499.13
2/1/18 2:45 AM,969570.69
2/1/18 2:50 AM,969630.19
2/1/18 2:55 AM,969702.06
2/1/18 3:00 AM,969774.63
2/1/18 3:05 AM,969847.69
2/1/18 3:10 AM,969920.13
2/1/18 3:15 AM,969993.13
2/1/18 3:20 AM,970055.00
2/1/18 3:25 AM,970126.50
2/1/18 3:30 AM,970198.19
2/1/18 3:35 AM,970272.50
2/1/18 3:40 AM,970348.25
2/1/18 3:45 AM,970423.69
2/1/18 3:50 AM,970496.88
2/1/18 3:55 AM,970558.50
2/1/18 4:00 AM,970633.56
2/1/18 4:05 AM,970707.44
2/1/18 4:10 AM,970780.00
2/1/18 4:15 AM,970853.13
2/1/18 4:20 AM,970926.31
2/1/18 4:25 AM,971000.13
2/1/18 4:30 AM,971060.88
2/1/18 4:35 AM,971134.19
2/1/18 4:40 AM,971205.44
2/1/18 4:45 AM,971277.88
2/1/18 4:50 AM,971351.88
2/1/18 4:55 AM,971425.69
2/1/18 5:00 AM,971487.06
2/1/18 5:05 AM,971562.19
2/1/18 5:10 AM,971636.94
2/1/18 5:15 AM,971711.81
2/1/18 5:20 AM,971787.88
2/1/18 5:25 AM,971862.25
2/1/18 5:30 AM,971936.63
2/1/18 5:35 AM,971999.38
2/1/18 5:40 AM,972073.56
2/1/18 5:45 AM,972146.50
2/1/18 5:50 AM,972220.31
2/1/18 5:55 AM,972294.19
2/1/18 6:00 AM,972368.88
2/1/18 6:05 AM,972444.31
2/1/18 6:10 AM,972518.63
2/1/18 6:15 AM,972580.25
2/1/18 6:20 AM,972653.88
2/1/18 6:25 AM,972726.88
2/1/18 6:30 AM,972800.19
2/1/18 6:35 AM,972873.19
2/1/18 6:40 AM,972946.13
2/1/18 6:45 AM,973021.31
2/1/18 6:50 AM,973095.00
2/1/18 6:55 AM,973169.00
2/1/18 7:00 AM,973241.44
2/1/18 7:05 AM,973302.25
